StockNo,Date,Open,High,Low,Close,PriceDifference,RiseOrNot
3130,0105/12/29,139.5,139.5,139,139,0,0
3130,0105/12/30,140,140,139,140,1,1
3130,0106/1/6,140.5,142,140,141.5,1.5,1
3130,0106/1/9,141.5,141.5,141,141,-0.5,0
3130,0106/1/10,141,141,141,141,0,0
3130,0106/1/11,139.5,139.5,138.5,139,-2,0
3130,0106/1/12,139,140,139,139.5,0.5,1
3130,0106/1/13,140,140,140,140,0.5,1
3130,0106/1/16,139.5,140,139.5,140,0,0
3130,0106/1/17,140,140,139.5,139.5,-0.5,0
3130,0106/1/18,139,139,138,138.5,-1,0
3130,0106/1/19,139,139.5,139,139.5,1,1
3130,0106/1/20,0,0,0,0,0,0
3130,0106/1/23,139.5,140,139.5,140,X0.00,1
3130,0106/1/24,139,139.5,139,139,-1,0
4994,0103/1/7,134,134,132,133,1.5,1
4994,0103/1/8,135,137,135,135,2,1
4994,0103/1/9,135,136.5,134,134,-1,0
4994,0103/1/10,135.5,136,134,135,1,1
4994,0103/1/13,135,141,135,140,5,1
4994,0103/1/14,141,141,131,135,-5,0
4994,0103/1/15,136,136.5,134,134,-1,0
4994,0103/1/16,134.5,136,132.5,133.5,-0.5,0
4994,0103/1/17,133.5,135.5,132,132.5,-1,0
4994,0103/1/20,133,135,131.5,131.5,-1,0
4994,0103/1/21,131.5,132.5,130,130,-1.5,0
4994,0103/1/22,130,131,129,129.5,-0.5,0
4994,0103/1/23,130,131,129,130,0.5,1
4994,0103/1/24,132,132,128,131,1,1
4994,0103/1/27,129,129,127.5,128,-3,0
4994,0103/2/10,129,129.5,126.5,126.5,0.5,1
4994,0103/2/11,127,127,125.5,125.5,-1,0
4994,0103/2/12,126.5,127.5,126,126,0.5,1
4994,0103/2/13,126,126,124,124.5,-1.5,0
4994,0103/2/14,126,131,126,128,3.5,1
4994,0103/2/17,131,131,127,127,-1,0
4994,0103/2/18,127,127,125.5,126.5,-0.5,0
4994,0103/2/19,128,128,125.5,128,1.5,1
4994,0103/2/20,128,128,126,127,-1,0
4994,0103/2/21,129.5,133.5,128.5,129,2,1
4994,0103/2/24,130,130.5,127,127,-2,0
4994,0103/2/25,128,130,127,127,0,0
4994,0103/2/26,127,130,127,129,2,1
4994,0103/2/27,131,131,128,128,-1,0
4994,0103/3/6,135,135,132,132,-1,0
4994,0103/3/7,133.5,133.5,129,129,-3,0
4994,0103/3/10,132,132,129,129,0,0
4994,0103/3/11,130,131.5,129,129.5,0.5,1
4994,0103/3/12,131,136,131,136,6.5,1
4994,0103/3/13,139,145.5,139,145.5,9.5,1
4994,0103/3/14,152.5,155.5,149.5,155.5,10,1
4994,0103/3/17,165.5,165.5,155,158,2.5,1
4994,0103/3/18,161,169,155,169,11,1
4994,0103/3/19,171,179.5,170,172,3,1
4994,0103/3/20,172,172,160,160,-12,0
4994,0103/3/21,160,165,152,159,-1,0
4994,0103/3/24,160,170,155,170,11,1
4994,0103/3/25,172,181.5,171,181.5,11.5,1
4994,0103/3/26,187,192.5,184,186.5,5,1
4994,0103/3/27,186.5,191,180,185,-1.5,0
4994,0103/3/28,185,191.5,180.5,180.5,-4.5,0
4994,0103/3/31,182.5,191.5,182,190,9.5,1
4994,0103/4/7,182.5,183.5,176,179,-6.5,0
4994,0103/4/8,185,186.5,176,178,-1,0
4994,0103/4/9,181,183,176.5,178,0,0
4994,0103/4/10,181,181,171,172,-6,0
4994,0103/4/11,172,172,165,170.5,-1.5,0
4994,0103/4/14,172,177.5,170.5,171,0.5,1
4994,0103/4/15,174,174.5,166.5,166.5,-4.5,0
4994,0103/4/16,167.5,172,167.5,169,2.5,1
4994,0103/4/17,172,174,170,171,2,1
4994,0103/4/18,174,174,170,170,-1,0
4994,0103/4/21,170,170,165.5,167.5,-2.5,0
4994,0103/4/22,167.5,171,167.5,168,0.5,1
4994,0103/4/23,168.5,171,168.5,171,3,1
4994,0103/4/24,171,172,168,168,-3,0
4994,0103/4/25,168.5,170,157,158.5,-9.5,0
4994,0103/4/28,156,156.5,151,155.5,-3,0
4994,0103/4/29,156,166,156,166,10.5,1
4994,0103/4/30,168.5,172,162,163.5,-2.5,0
4994,0103/5/7,163.5,175,162.5,175,11,1
4994,0103/5/8,177,179,167,168.5,-6.5,0
4994,0103/5/9,168,175,168,169.5,1,1
4994,0103/5/12,168.5,171,168.5,169,-0.5,0
4994,0103/5/13,171,178,171,176,7,1
4994,0103/5/14,176,176,170,172,-4,0
4994,0103/5/15,176,178,172.5,173,1,1
4994,0103/5/16,175,175,170,171,-2,0
4994,0103/5/19,171,177,171,175.5,4.5,1
4994,0103/5/20,175.5,177.5,172,172,-3.5,0
4994,0103/5/21,173,181,173,177,5,1
4994,0103/5/22,179,184,179,179.5,2.5,1
4994,0103/5/23,181.5,181.5,178,178.5,-1,0
4994,0103/5/26,178.5,180.5,175,175,-3.5,0
4994,0103/5/27,176.5,176.5,173.5,174,-1,0
4994,0103/5/28,176,180.5,174.5,175,1,1
4994,0103/5/29,175.5,178.5,175,175,0,0
4994,0103/5/30,179,179,176,177.5,2.5,1
4994,0103/6/6,215,224.5,208.5,208.5,-4,0
4994,0103/6/9,210,217,208.5,215,6.5,1
4994,0103/6/10,215,215,208.5,209.5,-5.5,0
4994,0103/6/11,209,215,209,209,-0.5,0
4994,0103/6/12,208,212.5,204,204.5,-4.5,0
4994,0103/6/13,204.5,206.5,201,202.5,-2,0
4994,0103/6/16,205,212,202,207.5,5,1
4994,0103/6/17,207.5,216,206,210,2.5,1
4994,0103/6/18,210,214.5,201,204,-6,0
4994,0103/6/19,205,208,204.5,205.5,1.5,1
4994,0103/6/20,206,219.5,206,219.5,14,1
4994,0103/6/23,223.5,224.5,210,212,-7.5,0
4994,0103/6/24,212,216.5,210,212,0,0
4994,0103/6/25,212,222,212,214,2,1
4994,0103/6/26,215.5,228.5,214,228.5,14.5,1
4994,0103/6/27,235,238,220,220,-8.5,0
4994,0103/6/30,223.5,224,217,220,0,0
4994,0103/7/4,230,236,228,230,4.5,1
4994,0103/7/7,234.5,235.5,222,230,0,0
4994,0103/7/8,230,232,223,226,-4,0
4994,0103/7/9,226,228,223.5,225,-1,0
4994,0103/7/10,226.5,233,225,226,1,1
4994,0103/7/11,226,229.5,212,214,-12,0
4994,0103/7/14,214,217.5,212,214,0,0
4994,0103/7/15,216.5,216.5,210,210.5,-3.5,0
4994,0103/7/16,210,224.5,209,220.5,10,1
4994,0103/7/17,223,223.5,214,216,-4.5,0
4994,0103/7/18,215,217.5,213,216,0,0
4994,0103/7/21,222,226,219,224,8,1
4994,0103/7/22,224,226.5,224,225,1,1
4994,0103/7/24,227,229.5,223,223.5,-1.5,0
4994,0103/7/25,224,224,217,218,-5.5,0
4994,0103/7/28,222,229,216.5,225,7,1
4994,0103/7/29,225,227,218,225,0,0
4994,0103/7/30,225,228.5,223.5,226,1,1
4994,0103/7/31,229,233,224,231,5,1
4994,0103/8/6,238,242,230.5,237,-1,0
4994,0103/8/7,245,247,235.5,242,5,1
4994,0103/8/8,239,240,233.5,237,-5,0
4994,0103/8/11,237.5,253.5,235,253.5,16.5,1
4994,0103/8/12,253.5,259.5,250,257,3.5,1
4994,0103/8/13,207,208,190.5,193,X0.00,1
4994,0103/8/14,190,194,186,186,-7,0
4994,0103/8/15,187,187,178.5,178.5,-7.5,0
4994,0103/8/18,175,186,175,182,3.5,1
4994,0103/8/19,186,190,184,185.5,3.5,1
4994,0103/8/20,187,187,175,176,-9.5,0
4994,0103/8/21,174,176,164,172.5,-3.5,0
4994,0103/8/22,173,181.5,169,179,6.5,1
4994,0103/8/25,176,181.5,176,178,-1,0
4994,0103/8/26,181.5,189.5,179.5,185.5,7.5,1
4994,0103/8/27,187.5,189,183,184.5,-1,0
4994,0103/8/28,182,184.5,180,182.5,-2,0
4994,0103/8/29,183,188,182.5,184.5,2,1
4994,0103/9/4,188,188.5,184,184,-1,0
4994,0103/9/5,184,185.5,182.5,184.5,0.5,1
4994,0103/9/9,187.5,189,182.5,182.5,-2,0
4994,0103/9/10,182.5,186,181,185,2.5,1
4994,0103/9/11,186,192,183.5,186,1,1
4994,0103/9/12,189,189,179,180.5,-5.5,0
4994,0103/9/15,180.5,183,175,175.5,-5,0
4994,0103/9/16,176,179,170,173,-2.5,0
4994,0103/9/17,176.5,177,173,173.5,0.5,1
4994,0103/9/18,173.5,176,171,174,0.5,1
4994,0103/9/19,176.5,176.5,172.5,173,-1,0
4994,0103/9/22,171,172,169.5,170,-3,0
4994,0103/9/23,171,171.5,158.5,160.5,-9.5,0
4994,0103/9/24,161.5,162,155,156,-4.5,0
4994,0103/9/25,155,159,152.5,158,2,1
4994,0103/9/26,155,160,154,156,-2,0
4994,0103/9/29,156,160.5,156,157,1,1
4994,0103/9/30,158,160,155,158,1,1
4994,0103/10/6,170,173,166,168,4,1
4994,0103/10/7,167,169,164,164,-4,0
4994,0103/10/8,162,165.5,160,160,-4,0
4994,0103/10/9,163,164,157,157.5,-2.5,0
4994,0103/10/13,151.5,154.5,150,150.5,-7,0
4994,0103/10/14,150.5,155,150.5,153,2.5,1
4994,0103/10/15,151,153.5,150.5,151,-2,0
4994,0103/10/16,149.5,155,144.5,153,2,1
4994,0103/10/17,153,157,151,151,-2,0
4994,0103/10/20,155,155,149,150.5,-0.5,0
4994,0103/10/21,149.5,154,149,151.5,1,1
4994,0103/10/22,154,154,150,150,-1.5,0
4994,0103/10/23,148,150.5,147,147,-3,0
4994,0103/10/24,148,148,144.5,145,-2,0
4994,0103/10/27,146,148,137.5,138.5,-6.5,0
4994,0103/10/28,141,143,139,142,3.5,1
4994,0103/10/29,145,151.5,143,151.5,9.5,1
4994,0103/10/30,151.5,156.5,149,152,0.5,1
4994,0103/10/31,154,155.5,151,152,0,0
4994,0103/11/6,146.5,146.5,141.5,143,-3,0
4994,0103/11/7,138,142.5,138,140.5,-2.5,0
4994,0103/11/10,143,143,141,141.5,1,1
4994,0103/11/11,142,144.5,141.5,141.5,0,0
4994,0103/11/12,141.5,141.5,139,140,-1.5,0
4994,0103/11/13,142.5,144,140.5,141,1,1
4994,0103/11/14,141,142.5,140.5,141.5,0.5,1
4994,0103/11/17,142.5,142.5,140,140.5,-1,0
4994,0103/11/18,141.5,142,140,140,-0.5,0
4994,0103/11/19,142,144,140.5,142,2,1
4994,0103/11/20,142,150.5,142,149,7,1
4994,0103/11/21,150.5,153.5,147,147.5,-1.5,0
4994,0103/11/24,150.5,150.5,146,148,0.5,1
4994,0103/11/25,148,150,146.5,148,0,0
4994,0103/11/26,149.5,153,149.5,151.5,3.5,1
4994,0103/11/27,153,153,150,150,-1.5,0
4994,0103/11/28,153,153,147.5,147.5,-2.5,0
4994,0103/12/4,150,160.5,150,160.5,10.5,1
4994,0103/12/5,164,167.5,162,162.5,2,1
4994,0103/12/8,163.5,173.5,163.5,168.5,6,1
4994,0103/12/9,168.5,170,164.5,164.5,-4,0
4994,0103/12/10,162,166.5,162,163,-1.5,0
4994,0103/12/11,161,166,160.5,163,0,0
4994,0103/12/12,166,171,165,165,2,1
4994,0103/12/15,165,170.5,162.5,168.5,3.5,1
4994,0103/12/16,168.5,172,168,168,-0.5,0
4994,0103/12/17,169.5,169.5,164.5,165,-3,0
4994,0103/12/18,165.5,168,164.5,164.5,-0.5,0
4994,0103/12/19,167,171.5,161,164,-0.5,0
4994,0103/12/22,164,167,162,164,0,0
4994,0103/12/23,166.5,168.5,164.5,164.5,0.5,1
4994,0103/12/24,164.5,166.5,164.5,166,1.5,1
4994,0103/12/25,166,167,165,165,-1,0
4994,0103/12/26,165,165,164,164,-1,0
4994,0103/12/27,166,170.5,165,168,4,1
4994,0103/12/29,168,171.5,167,167,-1,0
4994,0103/12/30,167,169.5,164.5,168.5,1.5,1
4994,0103/12/31,168,170.5,167,169,0.5,1
4994,0104/1/8,167,167.5,165,165,-1.5,0
4994,0104/1/8,167,167.5,165,165,-1.5,0
4994,0104/1/9,167,167,163.5,164,-1,0
4994,0104/1/9,167,167,163.5,164,-1,0
4994,0104/1/12,165,165,162,162,-2,0
4994,0104/1/12,165,165,162,162,-2,0
4994,0104/1/13,162,165,162,163,1,1
4994,0104/1/13,162,165,162,163,1,1
4994,0104/1/14,163,167,163,165,2,1
4994,0104/1/14,163,167,163,165,2,1
4994,0104/1/15,168,168,165,165,0,0
4994,0104/1/15,168,168,165,165,0,0
4994,0104/1/16,167,167,163,165.5,0.5,1
4994,0104/1/16,167,167,163,165.5,0.5,1
4994,0104/1/19,167.5,169.5,163.5,163.5,-2,0
4994,0104/1/19,167.5,169.5,163.5,163.5,-2,0
4994,0104/1/20,163.5,165,163.5,163.5,0,0
4994,0104/1/20,163.5,165,163.5,163.5,0,0
4994,0104/1/21,165,165.5,162.5,164.5,1,1
4994,0104/1/21,165,165.5,162.5,164.5,1,1
4994,0104/1/22,166.5,168,165,165,0.5,1
4994,0104/1/22,166.5,168,165,165,0.5,1
4994,0104/1/23,168,168,165,166.5,1.5,1
4994,0104/1/23,168,168,165,166.5,1.5,1
4994,0104/1/26,165.5,178,165.5,178,11.5,1
4994,0104/1/26,165.5,178,165.5,178,11.5,1
4994,0104/1/27,181.5,184,176,176.5,-1.5,0
4994,0104/1/27,181.5,184,176,176.5,-1.5,0
4994,0104/1/28,176.5,178,172,172,-4.5,0
4994,0104/1/28,176.5,178,172,172,-4.5,0
4994,0104/1/29,173,175,170,170.5,-1.5,0
4994,0104/1/29,173,175,170,170.5,-1.5,0
4994,0104/1/30,170.5,171.5,168,168,-2.5,0
4994,0104/1/30,170.5,171.5,168,168,-2.5,0
4994,0104/2/5,164,167.5,164,167.5,1.5,1
4994,0104/2/6,168,168,165,165,-2.5,0
4994,0104/2/9,165.5,165.5,160,160.5,-4.5,0
4994,0104/2/10,160,162,158,161,0.5,1
4994,0104/2/11,162,162,161,161,0,0
4994,0104/2/12,161,161.5,156.5,160,-1,0
4994,0104/2/13,162,162,159,160,0,0
4994,0104/2/24,160,160,158,158,-2,0
4994,0104/2/25,158,160,158,159,1,1
4994,0104/2/26,159,161,159,160,1,1
4994,0104/3/5,164.5,165,163,164,1,1
4994,0104/3/6,164.5,167,164.5,166,2,1
4994,0104/3/9,166,167.5,163.5,164,-2,0
4994,0104/3/10,166,167,163,163,-1,0
4994,0104/3/11,162,166,161,163,0,0
4994,0104/3/12,165,167,164,164,1,1
4994,0104/3/13,165,167,165,165,1,1
4994,0104/3/16,165,166,163.5,164,-1,0
4994,0104/3/17,164,165.5,163.5,163.5,-0.5,0
4994,0104/3/18,163.5,165,163.5,163.5,0,0
4994,0104/3/19,164.5,165,163,164,0.5,1
4994,0104/3/20,164,165,163,163,-1,0
4994,0104/3/23,164.5,165,163,163,0,0
4994,0104/3/24,163,163,161,161,-2,0
4994,0104/3/25,161,162,159.5,159.5,-1.5,0
4994,0104/3/26,161,161,158.5,161,1.5,1
4994,0104/3/27,161,161,159.5,160.5,-0.5,0
4994,0104/3/30,160.5,161,159,159.5,-1,0
4994,0104/3/31,160,169.5,160,164,4.5,1
4994,0104/4/8,162,162,159,160,-3,0
4994,0104/4/9,160,161.5,159.5,159.5,-0.5,0
4994,0104/4/10,160.5,160.5,158.5,158.5,-1,0
4994,0104/4/13,158.5,159,157.5,158.5,0,0
4994,0104/4/14,159.5,163,159.5,160.5,2,1
4994,0104/4/15,160.5,161,158,158,-2.5,0
4994,0104/4/16,158,159.5,158,159,1,1
4994,0104/4/17,159.5,161.5,158,161.5,2.5,1
4994,0104/4/20,160,161,158.5,159.5,-2,0
4994,0104/4/21,161,161,158,158,-1.5,0
4994,0104/4/22,158,159.5,158,158,0,0
4994,0104/4/23,158,160,158,159,1,1
4994,0104/4/24,158.5,160.5,158.5,159,0,0
4994,0104/4/27,160.5,162,159,159,0,0
4994,0104/4/28,160,161,159,159.5,0.5,1
4994,0104/4/29,159.5,162,159.5,160.5,1,1
4994,0104/4/30,161,162,159.5,160.5,0,0
4994,0104/5/7,152,155.5,151.5,154,-4.5,0
4994,0104/5/8,155,155,145,151,-3,0
4994,0104/5/11,151.5,151.5,145,146,-5,0
4994,0104/5/12,146,148,145,147.5,1.5,1
4994,0104/5/13,147,147,143.5,145.5,-2,0
4994,0104/5/14,145.5,147.5,145,147,1.5,1
4994,0104/5/15,146.5,146.5,145,145,-2,0
4994,0104/5/18,145,145,142,143,-2,0
4994,0104/5/19,140.5,143,140,140.5,-2.5,0
4994,0104/5/20,140.5,140.5,131,131.5,-9,0
4994,0104/5/21,133,134.5,125.5,134.5,3,1
4994,0104/5/22,134.5,137.5,133,137.5,3,1
4994,0104/5/25,137.5,146,137.5,145.5,8,1
4994,0104/5/26,146.5,152,145,145,-0.5,0
4994,0104/5/27,145,145,141,144,-1,0
4994,0104/5/28,144.5,148,144.5,145.5,1.5,1
4994,0104/5/29,145.5,147,145.5,145.5,0,0
4994,0104/6/4,143.5,143.5,136,140.5,-2.5,0
4994,0104/6/5,142.5,142.5,138,141,0.5,1
4994,0104/6/8,141,146.5,138,141.5,0.5,1
4994,0104/6/9,141,144,138.5,143,1.5,1
4994,0104/6/10,143.5,146.5,143.5,145.5,2.5,1
4994,0104/6/11,145.5,146,143,145.5,0,0
4994,0104/6/12,145.5,146,144,145.5,0,0
4994,0104/6/15,145,148,145,145.5,0,0
4994,0104/6/16,145,145,142,144.5,-1,0
4994,0104/6/17,142.5,144,140,144,-0.5,0
4994,0104/6/18,143.5,144,141.5,143,-1,0
4994,0104/6/22,143,144,141.5,144,1,1
4994,0104/6/23,144,146.5,144,146,2,1
4994,0104/6/24,145.5,147,143,145,-1,0
4994,0104/6/25,144.5,145,143,145,0,0
4994,0104/6/26,145,145.5,144,145.5,0.5,1
4994,0104/6/29,144.5,144.5,140,143.5,-2,0
4994,0104/6/30,141,144,141,143.5,0,0
4994,0104/7/6,150,161,150,150,3.5,1
4994,0104/7/7,151.5,152,146,147.5,-2.5,0
4994,0104/7/8,147,147.5,139,142,-5.5,0
4994,0104/7/9,140,141,135,141,-1,0
4994,0104/7/13,143,143.5,140.5,141,0,0
4994,0104/7/14,141,141,138.5,141,0,0
4994,0104/7/15,140,141,138.5,140.5,-0.5,0
4994,0104/7/16,138,140,138,140,-0.5,0
4994,0104/7/17,140.5,140.5,137.5,139.5,-0.5,0
4994,0104/7/20,139.5,139.5,136,138,-1.5,0
4994,0104/7/21,138,138,131.5,134,-4,0
4994,0104/7/22,133,134,130.5,134,0,0
4994,0104/7/23,133.5,134.5,129,131,-3,0
4994,0104/7/24,131.5,132,129,132,1,1
4994,0104/7/27,132,133,128,130,-2,0
4994,0104/7/28,123,131,123,131,1,1
4994,0104/7/29,131.5,133,130,133,2,1
4994,0104/7/30,133,134,132,133.5,0.5,1
4994,0104/7/31,133,133.5,130.5,133.5,0,0
4994,0104/8/6,129,132,126.5,132,0,0
4994,0104/8/7,131.5,133.5,130,133.5,1.5,1
4994,0104/8/10,131.5,133.5,131,131.5,-2,0
4994,0104/8/11,133,133,128,128,-3.5,0
4994,0104/8/12,128,129,126.5,129,1,1
4994,0104/8/13,129,131,128,131,2,1
4994,0104/8/14,130.5,131,127.5,129,-2,0
4994,0104/8/17,128,129,127,129,0,0
4994,0104/8/18,129,129,117,127.5,-1.5,0
4994,0104/8/19,126.5,126.5,122,122,-5.5,0
4994,0104/8/20,118,128,118,127,5,1
4994,0104/8/21,125,128.5,123.5,128,1,1
4994,0104/8/24,126,127.5,117,121.5,-6.5,0
4994,0104/8/25,120,121.5,119,119.5,-2,0
4994,0104/8/26,119.5,119.5,117,119,-0.5,0
4994,0104/8/27,120,130,120,127,8,1
4994,0104/8/28,129,132,128.5,131,4,1
4994,0104/8/31,132,133.5,129,131,0,0
4994,0104/9/4,101.5,102,100,102,0,0
4994,0104/9/7,100,100.5,98,100.5,-1.5,0
4994,0104/9/8,100.5,100.5,99.2,99.2,-1.3,0
4994,0104/9/9,99.2,101,99.2,100.5,1.3,1
4994,0104/9/10,100.5,100.5,99.7,100,-0.5,0
4994,0104/9/11,99.5,101,99.5,100,0,0
4994,0104/9/14,102,103,100.5,100.5,0.5,1
4994,0104/9/15,101.5,102,100,100.5,0,0
4994,0104/9/16,101,101.5,99.1,100.5,0,0
4994,0104/9/17,100.5,101,99.8,99.8,-0.7,0
4994,0104/9/18,100,100,99.4,99.6,-0.2,0
4994,0104/9/21,99,99,92,92.5,-7.1,0
4994,0104/9/22,92,94.5,92,94.5,2,1
4994,0104/9/23,94.4,94.4,90,91.5,-3,0
4994,0104/9/24,91.5,92.3,88.2,91,-0.5,0
4994,0104/9/25,91.4,92.5,90,90.2,-0.8,0
4994,0104/9/30,89.9,89.9,87.5,88.3,-1.9,0
4994,0104/10/6,88.5,89.5,85.1,86,-4.1,0
4994,0104/10/7,86,86.9,85,85,-1,0
4994,0104/10/8,85.3,86.4,85.1,86.1,1.1,1
4994,0104/10/12,87,87.4,81.1,81.3,-4.8,0
4994,0104/10/13,81.1,81.8,76.6,77.4,-3.9,0
4994,0104/10/14,77.8,80.7,76,78.9,1.5,1
4994,0104/10/15,80,84.9,79.6,82.2,3.3,1
4994,0104/10/16,82.4,87.7,82.4,85.7,3.5,1
4994,0104/10/19,87,87.5,83.7,84,-1.7,0
4994,0104/10/20,84,84.8,82.2,82.9,-1.1,0
4994,0104/10/21,83.1,84.5,82.8,83.3,0.4,1
4994,0104/10/22,83.8,91.6,83.2,90.3,7,1
4994,0104/10/23,91,91.6,86.3,86.3,-4,0
4994,0104/10/26,86.3,87.1,85.8,85.8,-0.5,0
4994,0104/10/27,86.5,89,86.5,87.6,1.8,1
4994,0104/10/28,86.5,87.7,85.1,85.8,-1.8,0
4994,0104/10/29,85.5,86.2,83,84.3,-1.5,0
4994,0104/10/30,84.3,85,82.9,83.8,-0.5,0
4994,0104/11/5,85,91,85,89,5.2,1
4994,0104/11/6,90,90.1,87,88,-1,0
4994,0104/11/9,88,88.3,85,85,-3,0
4994,0104/11/10,85.2,87.6,85.2,86.5,1.5,1
4994,0104/11/11,86.9,87.5,84.2,85.7,-0.8,0
4994,0104/11/12,86.6,86.8,83,85.9,0.2,1
4994,0104/11/13,84,84.9,83.4,84.7,-1.2,0
4994,0104/11/16,82.1,83.9,80.7,83.5,-1.2,0
4994,0104/11/17,84,84.8,81.6,82.8,-0.7,0
4994,0104/11/18,82.8,83.8,82,83,0.2,1
4994,0104/11/19,83.5,83.8,82,82,-1,0
4994,0104/11/20,82,83,81.8,82.5,0.5,1
4994,0104/11/23,82.6,83.1,80.8,82.5,0,0
4994,0104/11/24,82.6,82.8,80.2,80.2,-2.3,0
4994,0104/11/25,80.2,81.3,79.1,80.2,0,0
4994,0104/11/26,80.9,81.3,80,80.4,0.2,1
4994,0104/11/27,80.4,80.7,79.2,80.5,0.1,1
4994,0104/11/30,79.5,79.6,76.1,78,-2.5,0
4994,0104/12/4,77.1,77.9,77,77.8,-1.3,0
4994,0104/12/7,77.9,78.3,77.2,77.2,-0.6,0
4994,0104/12/8,77.2,77.9,77,77.3,0.1,1
4994,0104/12/9,77.4,77.7,75.4,76,-1.3,0
4994,0104/12/10,76.1,76.3,73,73.6,-2.4,0
4994,0104/12/11,74,76.5,73,74,0.4,1
4994,0104/12/14,73.9,74,70,71.5,-2.5,0
4994,0104/12/15,71,71.9,70,70.5,-1,0
4994,0104/12/16,70.5,71.3,69.7,69.8,-0.7,0
4994,0104/12/17,69.5,71.7,69.5,70.9,1.1,1
4994,0104/12/18,70.9,75,70.9,73.8,2.9,1
4994,0104/12/21,74.5,74.6,73.1,73.5,-0.3,0
4994,0104/12/22,74,74.2,72.9,73.2,-0.3,0
4994,0104/12/23,73.2,74.4,72.6,73,-0.2,0
4994,0104/12/24,73.8,73.9,71.8,72.5,-0.5,0
4994,0104/12/25,72.8,72.9,71.7,72.5,0,0
4994,0104/12/28,72,72.7,71,72,-0.5,0
4994,0104/12/29,72.4,72.5,70.9,71.5,-0.5,0
4994,0104/12/30,72,72.5,70.8,71.2,-0.3,0
4994,0104/12/31,71.2,71.5,70.7,71.2,0,0
4994,0105/1/7,66.6,67.7,64.6,65.8,-1.7,0
4994,0105/1/7,66.6,67.7,64.6,65.8,-1.7,0
4994,0105/1/8,65,66.1,64.8,65.4,-0.4,0
4994,0105/1/8,65,66.1,64.8,65.4,-0.4,0
4994,0105/1/11,65.4,65.4,62.6,63.6,-1.8,0
4994,0105/1/11,65.4,65.4,62.6,63.6,-1.8,0
4994,0105/1/12,64.5,64.9,62.1,62.5,-1.1,0
4994,0105/1/12,64.5,64.9,62.1,62.5,-1.1,0
4994,0105/1/13,62.5,63.5,58.9,60.5,-2,0
4994,0105/1/13,62.5,63.5,58.9,60.5,-2,0
4994,0105/1/14,60.2,60.2,56.9,57,-3.5,0
4994,0105/1/14,60.2,60.2,56.9,57,-3.5,0
4994,0105/1/15,58,59.5,57,57.1,0.1,1
4994,0105/1/15,58,59.5,57,57.1,0.1,1
4994,0105/1/18,56.9,59.1,55.6,58.4,1.3,1
4994,0105/1/18,56.9,59.1,55.6,58.4,1.3,1
4994,0105/1/19,58.6,63.9,58.4,62.4,4,1
4994,0105/1/19,58.6,63.9,58.4,62.4,4,1
4994,0105/1/20,62.4,62.4,58.8,58.8,-3.6,0
4994,0105/1/20,62.4,62.4,58.8,58.8,-3.6,0
4994,0105/1/21,59.1,64.6,58.4,64.6,5.8,1
4994,0105/1/21,59.1,64.6,58.4,64.6,5.8,1
4994,0105/1/22,66.5,71,66.5,71,6.4,1
4994,0105/1/22,66.5,71,66.5,71,6.4,1
4994,0105/1/25,75.4,75.4,70.5,70.5,-0.5,0
4994,0105/1/25,75.4,75.4,70.5,70.5,-0.5,0
4994,0105/1/26,68.5,69.9,68,68.9,-1.6,0
4994,0105/1/26,68.5,69.9,68,68.9,-1.6,0
4994,0105/1/27,68.9,72,68,70,1.1,1
4994,0105/1/27,68.9,72,68,70,1.1,1
4994,0105/1/28,70.8,75.1,70.6,71.5,1.5,1
4994,0105/1/28,70.8,75.1,70.6,71.5,1.5,1
4994,0105/1/29,73,73.5,70.5,70.5,-1,0
4994,0105/1/29,73,73.5,70.5,70.5,-1,0
4994,0105/1/30,70.7,71.1,69.1,69.5,-1,0
4994,0105/1/30,70.7,71.1,69.1,69.5,-1,0
4994,0105/2/15,67.6,67.6,65.3,65.3,-2.3,0
4994,0105/2/16,65.4,66.5,65.3,66.1,0.8,1
4994,0105/2/17,66.8,66.8,65.3,65.8,-0.3,0
4994,0105/2/18,65.6,66.4,65.6,65.8,0,0
4994,0105/2/19,65.6,70.7,65.3,68,2.2,1
4994,0105/2/22,69,69.6,68.1,69.5,1.5,1
4994,0105/2/23,70,70.1,68.2,68.7,-0.8,0
4994,0105/2/24,68.7,68.7,66.6,66.6,-2.1,0
4994,0105/2/25,66.9,67.2,65.8,65.9,-0.7,0
4994,0105/2/26,67.5,71.9,67,69.6,3.7,1
4994,0105/3/4,73.9,75,71.8,75,6.8,1
4994,0105/3/7,80.4,80.4,75,75,0,0
4994,0105/3/8,76.2,78,74.2,75,0,0
4994,0105/3/9,75.5,76.3,75.1,75.6,0.6,1
4994,0105/3/10,77.8,77.8,75.8,75.8,0.2,1
4994,0105/3/11,76.1,76.1,74.2,74.2,-1.6,0
4994,0105/3/14,74,75.9,74,74.3,0.1,1
4994,0105/3/15,74.3,75.6,70,71.5,-2.8,0
4994,0105/3/16,71.5,74,71.4,73.1,1.6,1
4994,0105/3/17,73.4,74.7,71,71,-2.1,0
4994,0105/3/18,72,72.1,71.2,71.2,0.2,1
4994,0105/3/21,71.3,71.6,70.4,70.5,-0.7,0
4994,0105/3/22,70.5,71.4,70.4,70.6,0.1,1
4994,0105/3/23,71.5,76.6,71.5,72.2,1.6,1
4994,0105/3/24,73,73.7,72.2,72.4,0.2,1
